playerID,weight,height,startingAge,timePlayed,endingAge,awards,battingAverage,errorsPerYear,outsPerYear,yearsplayed,assistsPerYear,AVGAtBats,AVGHits
ashburi01,170.0,70.0,21.08,14.42,35.5,0,0.308,6.938,380.875,16.0,11.375,522.81,522.81
ashbyal01,185.0,74.0,22.0,15.83,37.83,0,0.245,5.429,337.905,21.0,32.619,196.33,196.33
ashfotu01,195.0,73.0,21.75,7.67,29.42,0,0.218,1.786,13.143,14.0,19.857,36.43,36.43
ashlebi01,220.0,79.0,22.17,5.83,28.0,0,0.233,2.0,29.125,8.0,1.5,77.25,77.25
ashlene01,245.0,73.0,31.08,0.08,31.17,0,0.0,0.0,41.0,1.0,3.0,20.0,20.0
asprobo01,170.0,74.0,18.25,15.0,33.25,0,0.253,4.355,39.323,31.0,63.419,140.9,140.9
asproke01,180.0,72.0,26.0,5.75,31.75,0,0.249,3.684,43.158,19.0,53.947,77.89,77.89
asselbr01,175.0,73.0,23.0,5.08,28.08,0,0.254,1.333,43.5,6.0,0.5,95.67,95.67
astrojo01,187.0,69.0,22.92,10.75,33.67,0,0.254,3.1,205.7,10.0,23.3,157.9,157.9
asuajca01,160.0,68.0,24.83,1.92,26.75,0,0.24,1.2,46.4,5.0,73.4,104.0,104.0
atherch01,160.0,70.0,25.5,0.25,25.75,0,0.248,13.0,45.5,2.0,59.5,121.0,121.0
atkinga01,190.0,74.0,23.67,6.83,30.5,0,0.285,5.467,89.2,15.0,81.067,195.2,195.2
attredi01,160.0,72.0,29.42,1.0,30.42,0,0.215,2.0,173.5,2.0,7.0,72.0,72.0
atwelto01,185.0,69.0,28.08,4.42,32.5,0,0.26,4.857,214.143,7.0,22.286,159.57,159.57
atwoobi01,190.0,71.0,24.58,4.42,29.0,0,0.23,6.6,213.8,5.0,34.2,191.0,191.0
atzja01,160.0,69.0,23.17,7.0,30.17,0,0.218,4.778,34.556,9.0,58.0,67.22,67.22
aubreha01,130.0,67.0,21.75,0.42,22.17,0,0.212,24.667,61.667,3.0,100.333,108.33,108.33
aubremi01,190.0,72.0,26.08,1.42,27.5,0,0.259,0.0,144.0,2.0,11.5,67.5,67.5
auderi01,180.0,77.0,22.17,2.67,24.83,0,0.225,0.75,74.5,4.0,4.25,37.75,37.75
auerbri01,165.0,72.0,21.17,10.33,31.5,0,0.22,3.5,28.583,24.0,48.25,58.62,58.62
augusda01,174.0,74.0,23.83,1.08,24.92,0,0.0,0.0,12.0,2.0,1.5,14.5,14.5
auldsle01,185.0,74.0,26.42,0.08,26.5,0,0.0,0.0,7.0,1.0,0.0,4.0,4.0
aultdo01,200.0,75.0,26.5,4.08,30.58,0,0.236,3.667,254.333,6.0,22.167,118.83,118.83
aurilri01,170.0,72.0,24.0,14.08,38.08,2,0.275,5.129,99.323,31.0,113.419,184.55,184.55
ausmubr01,190.0,71.0,24.25,17.25,41.5,3,0.251,2.353,378.118,34.0,28.235,184.68,184.68
austiji01,155.0,67.0,29.33,20.5,49.83,0,0.247,15.8,90.4,25.0,129.56,215.44,215.44
austity01,220.0,74.0,24.92,3.08,28.0,0,0.219,0.3,62.9,10.0,4.1,52.1,52.1
autrych01,168.0,71.0,22.67,2.08,24.75,0,0.195,2.25,178.5,4.0,11.25,64.25,64.25
autrych02,180.0,72.0,21.08,6.42,27.5,0,0.245,2.0,44.667,6.0,10.0,46.17,46.17
aveliab01,210.0,72.0,23.58,0.92,24.5,0,0.0,0.25,2.25,4.0,2.75,4.5,4.5
avenbr01,180.0,69.0,25.42,4.75,30.17,0,0.273,0.667,45.667,6.0,0.833,101.5,101.5
averiea01,172.0,69.0,26.92,12.0,38.92,11,0.318,9.0,283.5,14.0,8.214,453.79,453.79
averiea02,185.0,70.0,24.58,7.42,32.0,0,0.242,1.789,65.316,19.0,8.684,54.26,54.26
averyxa01,190.0,72.0,22.33,0.42,22.75,0,0.0,2.0,49.0,1.0,1.0,94.0,94.0
avilabo01,175.0,70.0,25.0,10.42,35.42,1,0.281,7.263,151.158,19.0,168.263,243.16,243.16
avilemi01,205.0,70.0,27.17,9.42,36.58,0,0.261,2.231,28.795,39.0,46.103,77.15,77.15
avilera01,155.0,69.0,25.5,4.25,29.75,0,0.268,1.571,16.571,7.0,21.286,27.14,27.14
ayalabe01,185.0,73.0,23.5,11.17,34.67,0,0.251,0.909,22.0,11.0,0.727,78.64,78.64
aybarwi01,205.0,71.0,22.42,5.17,27.58,0,0.258,1.667,32.267,15.0,26.333,81.27,81.27
ayraujo01,190.0,75.0,24.92,0.0,24.92,0,0.0,0.0,14.0,1.0,0.0,5.0,5.0
azcuejo01,190.0,72.0,21.0,12.08,33.08,0,0.252,2.933,355.267,15.0,30.133,188.13,188.13
azocaos01,170.0,73.0,25.42,2.25,27.67,0,0.226,1.75,47.0,4.0,1.25,109.75,109.75
babbch01,165.0,70.0,30.17,2.42,32.58,0,0.243,21.714,145.857,7.0,137.571,168.57,168.57
babelo01,180.0,70.0,24.58,1.08,25.67,0,0.223,5.0,31.5,4.0,55.75,95.5,95.5
babinch01,170.0,72.0,20.17,0.17,20.33,0,0.0,0.5,5.0,2.0,0.0,16.5,16.5
babitsh01,174.0,68.0,22.08,0.42,22.5,0,0.256,6.0,84.0,1.0,125.0,156.0,156.0
backmwa01,160.0,69.0,21.0,12.67,33.67,0,0.275,3.64,59.04,25.0,85.28,129.8,129.8
baderha01,210.0,72.0,23.08,3.17,26.25,0,0.236,3.0,181.667,3.0,5.667,270.33,270.33
badgrre01,190.0,72.0,26.5,1.25,27.75,0,0.257,3.5,85.0,2.0,4.5,191.0,191.0
baergca01,165.0,71.0,21.42,15.42,36.83,4,0.291,5.633,87.8,30.0,116.7,181.3,181.3
baezja01,190.0,72.0,21.67,6.08,27.75,1,0.27,3.364,41.682,22.0,70.182,105.27,105.27
baezjo01,160.0,68.0,23.33,1.17,24.5,0,0.245,3.25,47.75,4.0,77.0,88.75,88.75
baezke01,160.0,72.0,23.67,3.08,26.75,0,0.179,2.667,22.333,3.0,45.0,50.33,50.33
bagwebi01,175.0,73.0,28.17,2.42,30.58,0,0.294,0.5,17.5,2.0,0.5,71.5,71.5
bagweje01,195.0,72.0,22.92,14.5,37.42,11,0.297,8.062,1096.625,16.0,106.562,487.31,487.31
bailebi02,170.0,70.0,29.42,0.08,29.5,0,0.0,0.0,0.0,2.0,1.5,4.5,4.5
bailebo01,180.0,73.0,19.92,16.08,36.0,0,0.257,5.122,55.073,41.0,58.463,148.29,148.29
baileed01,205.0,74.0,22.42,12.58,35.0,0,0.256,4.5,293.556,18.0,25.111,198.78,198.78
bailefr01,150.0,71.0,21.0,1.67,22.67,0,0.185,1.0,23.5,2.0,2.5,62.0,62.0
bailege01,160.0,68.0,23.83,6.75,30.58,0,0.246,2.143,59.857,7.0,2.857,90.57,90.57
baileje01,200.0,74.0,28.67,2.0,30.67,0,0.228,0.4,51.6,5.0,3.2,27.2,27.2
bailema01,195.0,77.0,22.42,8.33,30.75,0,0.22,3.556,191.889,9.0,17.0,105.44,105.44
baineha01,175.0,74.0,21.08,21.42,42.5,4,0.289,3.133,135.4,15.0,4.6,660.53,660.53
bairdal01,160.0,69.0,22.25,2.0,24.25,0,0.252,2.8,12.4,5.0,23.2,21.4,21.4
bairddo01,148.0,69.0,23.58,5.5,29.08,0,0.234,5.8,38.7,20.0,60.3,105.3,105.3
baislje01,225.0,75.0,25.75,0.0,25.75,0,0.0,0.5,21.5,2.0,7.5,21.5,21.5
bakerbi01,200.0,72.0,29.25,9.25,38.5,0,0.247,1.333,67.0,9.0,9.222,65.22,65.22
bakerch01,140.0,64.0,28.58,0.0,28.58,0,0.0,3.0,5.0,3.0,3.333,19.0,19.0
bakerch02,180.0,71.0,25.33,3.5,28.83,0,0.185,1.833,13.333,6.0,27.5,24.33,24.33
bakerda01,185.0,72.0,25.83,0.0,25.83,0,0.0,5.0,5.0,1.0,16.0,20.0,20.0
bakerde01,176.0,71.0,21.92,2.42,24.33,0,0.209,9.667,142.333,3.0,35.667,100.67,100.67
bakerdo01,165.0,69.0,23.25,5.75,29.0,0,0.215,0.6,9.0,15.0,13.267,15.8,15.8
bakerdu01,183.0,74.0,19.25,18.08,37.33,5,0.279,2.81,193.952,21.0,6.476,338.57,338.57
bakerfl01,160.0,69.0,26.58,12.0,38.58,0,0.253,1.879,24.303,33.0,44.697,68.64,68.64
bakerfr01,173.0,71.0,22.5,14.0,36.5,7,0.307,24.769,165.692,13.0,242.692,460.31,460.31
bakerfr02,180.0,70.0,25.5,2.17,27.67,0,0.232,2.5,68.0,2.0,3.5,176.5,176.5
bakerfr03,178.0,74.0,23.83,4.17,28.0,0,0.191,3.0,19.444,9.0,34.556,32.0,32.0
bakerge01,162.0,71.0,25.75,3.0,28.75,0,0.156,8.692,47.846,13.0,13.923,36.46,36.46
bakerge02,170.0,73.0,28.25,7.75,36.0,0,0.265,8.154,102.0,13.0,118.692,171.54,171.54
bakerho01,175.0,71.0,24.42,3.17,27.58,0,0.0,1.667,7.667,3.0,12.0,25.67,25.67
bakerja01,225.0,77.0,26.33,0.75,27.08,0,0.0,1.0,26.5,2.0,2.0,11.5,11.5
bakerje03,220.0,74.0,23.83,10.25,34.08,0,0.264,0.69,35.024,42.0,13.976,42.69,42.69
bakerph01,152.0,68.0,26.67,3.33,30.0,0,0.259,8.444,136.667,9.0,7.667,90.78,90.78
bakopa01,205.0,74.0,25.83,11.5,37.33,0,0.231,3.333,298.6,15.0,22.267,146.67,146.67
balazjo01,180.0,75.0,23.83,1.0,24.83,0,0.241,0.0,28.5,2.0,1.5,81.0,81.0
balbost01,225.0,75.0,24.25,12.5,36.75,0,0.229,5.818,507.182,11.0,35.091,283.64,283.64
baldero01,190.0,76.0,21.5,7.58,29.08,0,0.278,2.75,143.375,8.0,4.625,238.75,238.75
baldwbi01,175.0,72.0,27.08,1.17,28.25,0,0.231,1.0,32.5,2.0,2.5,58.5,58.5
baldwfr01,195.0,71.0,24.33,0.42,24.75,0,0.0,0.0,9.0,1.0,0.0,20.0,20.0
baldwhe01,180.0,71.0,32.92,0.08,33.0,0,0.0,0.5,2.0,2.0,3.0,8.0,8.0
baldwre01,195.0,73.0,23.75,1.33,25.08,0,0.0,1.333,28.667,3.0,3.0,29.0,29.0
balenmi01,175.0,71.0,25.0,2.17,27.17,0,0.183,6.0,31.5,4.0,43.5,54.75,54.75
balenwl01,220.0,74.0,23.17,2.08,25.25,0,0.221,1.0,76.0,4.0,3.0,127.75,127.75
balesle01,165.0,70.0,21.67,1.17,22.83,0,0.0,0.25,5.25,4.0,7.5,10.75,10.75
ballepe01,160.0,71.0,34.25,0.0,34.25,0,0.0,0.0,1.0,1.0,8.0,9.0,9.0
ballje01,185.0,70.0,29.17,0.0,29.17,0,0.0,0.0,10.0,1.0,0.0,4.0,4.0
ballji01,175.0,71.0,23.58,0.75,24.33,0,0.0,2.0,25.5,2.0,11.5,25.5,25.5
ballne01,145.0,67.0,26.42,5.75,32.17,0,0.25,12.0,52.833,18.0,76.0,89.61,89.61
bambeha01,173.0,72.0,23.92,0.08,24.0,0,0.0,0.0,6.0,1.0,0.0,12.0,12.0
bancrda01,160.0,69.0,24.0,15.08,39.08,8,0.279,30.273,212.409,22.0,300.182,326.45,326.45
bandoch01,195.0,72.0,25.5,8.17,33.67,0,0.227,2.077,145.385,13.0,14.077,98.77,98.77
bandyje01,235.0,76.0,25.5,2.67,28.17,0,0.218,1.5,235.5,4.0,18.25,111.0,111.0
banksbr01,200.0,75.0,26.0,7.0,33.0,0,0.246,0.588,32.235,17.0,2.765,29.12,29.12
bankser01,180.0,73.0,22.67,18.0,40.67,10,0.274,10.875,591.917,24.0,181.458,392.54,392.54
banksev01,180.0,71.0,22.25,0.08,22.33,0,0.0,2.0,14.0,1.0,1.0,36.0,36.0
banksge01,185.0,71.0,23.58,4.08,27.67,0,0.22,1.143,7.857,7.0,7.714,28.57,28.57
bankswe01,215.0,76.0,24.67,0.0,24.67,0,0.0,1.0,104.0,1.0,6.0,59.0,59.0
bannial01,170.0,71.0,22.83,11.25,34.08,0,0.27,2.391,33.326,46.0,22.804,65.37,65.37
bannoto01,175.0,68.0,26.0,1.33,27.33,0,0.265,6.667,66.333,3.0,6.0,55.33,55.33
barajro01,250.0,74.0,24.0,13.08,37.08,0,0.235,2.318,309.864,22.0,18.591,157.27,157.27
barbawa01,162.0,72.0,23.08,8.08,31.17,0,0.26,4.889,48.556,18.0,65.167,98.72,98.72
barbebr01,185.0,71.0,23.83,5.0,28.83,0,0.271,3.429,47.286,14.0,79.214,102.43,102.43
barbeda01,178.0,71.0,21.17,6.17,27.33,0,0.246,2.5,104.0,2.0,3.0,187.0,187.0
barbeja01,140.0,65.0,23.25,4.67,27.92,0,0.225,10.286,32.286,7.0,47.286,101.71,101.71
barbetu01,170.0,71.0,22.08,7.67,29.75,0,0.289,2.769,116.0,13.0,6.231,117.77,117.77
barbiji01,155.0,67.0,24.83,0.17,25.0,0,0.0,2.0,29.0,1.0,2.0,82.0,82.0
barclge01,162.0,70.0,25.92,3.08,29.0,0,0.248,13.8,134.0,5.0,8.0,307.6,307.6
bardebr01,190.0,71.0,26.0,3.25,29.25,0,0.211,0.462,2.692,13.0,8.385,13.46,13.46
bardjo01,225.0,75.0,24.42,9.08,33.5,0,0.254,2.545,282.0,11.0,20.818,161.64,161.64
barfije01,200.0,73.0,21.92,10.75,32.67,3,0.256,4.769,227.0,13.0,12.462,366.08,366.08
barfijo02,190.0,72.0,23.33,3.17,26.5,0,0.264,4.8,114.8,5.0,151.0,202.4,202.4
barkeal01,162.0,72.0,32.42,0.0,32.42,0,0.0,0.0,2.0,1.0,0.0,4.0,4.0
barkean01,205.0,73.0,26.67,0.08,26.75,0,0.0,0.0,25.0,2.0,2.0,23.0,23.0
barkegl01,180.0,70.0,27.92,2.5,30.42,0,0.232,0.667,50.0,3.0,1.0,54.67,54.67
barkeke01,195.0,74.0,24.08,10.17,34.25,0,0.249,0.667,99.833,6.0,5.833,47.5,47.5
barkera01,192.0,72.0,24.5,6.67,31.17,0,0.222,1.667,110.333,6.0,13.667,51.0,51.0
barklre01,160.0,71.0,25.0,5.92,30.92,0,0.283,3.75,25.25,4.0,34.0,38.0,38.0
barklsa01,180.0,71.0,26.0,5.17,31.17,0,0.258,21.0,187.417,12.0,130.417,194.08,194.08
barmebr01,165.0,68.0,23.92,0.0,23.92,0,0.0,0.0,2.0,1.0,0.0,5.0,5.0
barmecl01,200.0,73.0,24.5,12.08,36.58,0,0.245,4.31,54.172,29.0,107.552,131.21,131.21
barnaba01,210.0,74.0,22.25,6.08,28.33,0,0.232,1.429,44.857,7.0,2.0,94.86,94.86
barneau01,187.0,70.0,25.42,5.33,30.75,0,0.229,0.923,127.692,13.0,7.462,53.15,53.15
barnebi01,175.0,70.0,26.42,0.08,26.5,0,0.0,3.0,8.0,1.0,0.0,30.0,30.0
barnebr02,210.0,74.0,26.25,6.08,32.33,0,0.242,1.143,100.286,7.0,3.143,167.43,167.43
barneed01,178.0,70.0,25.5,1.0,26.5,0,0.224,2.0,63.667,3.0,2.667,90.67,90.67
barneep01,175.0,69.0,22.75,1.0,23.75,0,0.0,0.0,5.0,2.0,1.0,1.0,1.0
barnejo01,205.0,74.0,24.42,0.92,25.33,0,0.0,1.0,22.0,2.0,1.5,29.0,29.0
barnela01,195.0,73.0,26.75,2.25,29.0,0,0.0,0.0,32.75,4.0,2.25,19.5,19.5
barnelu01,160.0,70.0,25.33,1.08,26.42,0,0.0,1.5,20.0,2.0,25.0,37.0,37.0
barnere01,158.0,70.0,23.75,3.0,26.75,0,0.269,6.25,121.25,4.0,6.25,209.0,209.0
barnesa01,150.0,68.0,21.75,0.08,21.83,0,0.0,1.0,6.0,1.0,11.0,11.0,11.0
barnesk01,175.0,71.0,26.5,10.75,37.25,0,0.26,0.826,20.087,23.0,8.13,26.57,26.57
barnhcl01,155.0,70.0,24.75,7.92,32.67,0,0.295,4.818,115.091,11.0,27.909,243.0,243.0
barnhtu01,192.0,71.0,23.25,6.42,29.67,1,0.25,1.667,448.556,9.0,35.778,202.11,202.11
barnhvi01,188.0,72.0,22.08,1.5,23.58,0,0.271,7.667,36.667,3.0,60.0,67.67,67.67
barnibi01,157.0,67.0,21.33,12.08,33.42,0,0.175,8.5,22.75,12.0,4.833,26.25,26.25
barnwch01,180.0,70.0,27.25,0.08,27.33,0,0.0,0.667,6.0,3.0,6.0,10.0,10.0
baronst01,205.0,72.0,24.75,4.0,28.75,0,0.0,0.667,19.333,3.0,1.0,5.0,5.0
barracu01,180.0,71.0,29.25,1.58,30.83,0,0.204,2.333,81.0,3.0,10.333,54.0,54.0
barrage01,160.0,72.0,22.92,2.83,25.75,0,0.0,1.0,3.0,3.0,5.333,20.67,20.67
barrebo01,175.0,71.0,24.25,6.33,30.58,0,0.26,4.0,26.5,10.0,32.1,64.9,64.9
barrefr02,208.0,70.0,21.33,3.25,24.58,0,0.189,1.833,14.333,6.0,23.167,33.5,33.5
barreji01,170.0,67.0,24.5,8.67,33.17,0,0.292,9.5,181.4,10.0,14.3,329.4,329.4
barrejo01,170.0,70.0,26.33,4.42,30.75,0,0.251,5.167,185.833,6.0,6.5,301.83,301.83
barrema01,170.0,69.0,23.58,0.33,23.92,0,0.0,2.0,7.667,3.0,2.333,4.33,4.33
barrema02,175.0,70.0,24.25,8.67,32.92,1,0.278,5.25,152.25,12.0,219.5,281.5,281.5
barremi01,185.0,75.0,21.92,10.58,32.5,1,0.263,4.111,339.722,18.0,30.667,195.11,195.11
barreto01,157.0,69.0,28.25,4.08,32.33,0,0.0,1.0,15.0,3.0,17.667,27.0,27.0
barrijo01,195.0,76.0,24.83,0.08,24.92,0,0.0,0.0,47.0,1.0,0.0,19.0,19.0
barrocu01,158.0,68.0,25.92,3.0,28.92,0,0.0,0.5,8.75,4.0,0.75,24.75,24.75
barrore01,185.0,71.0,29.0,0.08,29.08,0,0.0,1.0,12.0,1.0,1.0,21.0,21.0
barroto01,185.0,72.0,29.83,1.25,31.08,0,0.286,2.0,111.0,1.0,3.0,189.0,189.0
barrsc01,175.0,72.0,21.83,0.92,22.75,0,0.112,1.833,16.167,6.0,4.667,17.83,17.83
barryja01,158.0,69.0,21.25,10.92,32.17,2,0.243,24.786,159.0,14.0,256.429,296.14,296.14
barryje01,190.0,73.0,25.75,4.33,30.08,0,0.244,0.0,37.333,3.0,1.667,72.33,72.33
barryri01,205.0,76.0,28.83,0.08,28.92,0,0.0,1.0,15.0,1.0,0.0,32.0,32.0
bartedi01,160.0,69.0,19.92,18.58,38.5,2,0.284,18.286,158.036,28.0,226.714,272.32,272.32
barteki01,175.0,72.0,23.75,5.33,29.08,0,0.227,1.0,57.833,6.0,0.667,66.17,66.17
bartito01,155.0,70.0,19.92,0.42,20.33,0,0.22,11.0,909.0,1.0,72.0,355.0,355.0
bartlbo01,165.0,68.0,23.25,0.08,23.33,0,0.0,4.0,14.0,1.0,21.0,21.0,21.0
bartlir01,175.0,72.0,24.25,0.0,24.25,0,0.0,3.0,14.5,2.0,17.5,23.0,23.0
bartlja01,190.0,72.0,24.83,9.67,34.5,0,0.271,10.727,108.818,11.0,215.273,285.27,285.27
bartobo01,175.0,72.0,24.17,8.83,33.0,0,0.226,2.8,198.6,10.0,18.5,104.8,104.8
bartobr01,190.0,75.0,26.0,1.17,27.17,0,0.268,1.0,29.5,2.0,1.0,76.5,76.5
bartoda01,190.0,73.0,28.08,0.25,28.33,0,0.0,1.0,26.0,1.0,1.0,47.0,47.0
bartoda02,215.0,72.0,22.08,6.67,28.75,0,0.247,4.0,478.889,9.0,30.556,193.78,193.78
bartoha01,155.0,66.0,30.25,0.5,30.75,0,0.0,1.0,14.0,4.0,4.0,15.0,15.0
bartovi01,180.0,72.0,23.42,1.0,24.42,0,0.233,2.5,98.5,2.0,2.5,186.5,186.5
basgamo01,175.0,70.0,26.17,3.33,29.5,0,0.215,5.5,100.25,4.0,101.0,128.0,128.0
bashaal01,150.0,68.0,23.92,6.0,29.92,0,0.0,0.0,3.0,2.0,0.5,8.5,8.5
bashowa01,170.0,72.0,26.75,0.08,26.83,0,0.0,0.0,1.0,2.0,0.0,5.0,5.0
basined01,172.0,73.0,21.5,3.17,24.67,0,0.244,10.0,75.8,5.0,96.8,120.4,120.4
bassech01,150.0,70.0,21.42,8.25,29.67,0,0.231,20.2,83.45,20.0,142.8,174.65,174.65
basske01,183.0,72.0,22.92,13.5,36.42,0,0.271,2.688,145.75,16.0,4.562,301.88,301.88
bassljo01,170.0,69.0,18.08,14.17,32.25,2,0.304,6.091,237.0,11.0,64.364,210.64,210.64
bassra01,210.0,73.0,23.5,4.75,28.25,0,0.214,1.0,127.8,5.0,9.6,64.4,64.4
batchem01,170.0,67.0,24.67,3.08,27.75,0,0.251,11.0,64.625,8.0,40.625,156.62,156.62
batemjo01,210.0,75.0,22.75,9.5,32.25,0,0.23,10.273,516.909,11.0,44.636,302.73,302.73
batesaa01,230.0,76.0,25.33,0.0,25.33,0,0.0,1.0,35.0,1.0,0.0,11.0,11.0
batesbi01,155.0,67.0,25.67,1.17,26.83,0,0.0,1.333,10.667,3.0,16.667,14.33,14.33
batesbu01,165.0,72.0,27.5,0.08,27.58,0,0.0,1.0,44.0,1.0,1.0,58.0,58.0
batesch01,165.0,70.0,20.0,0.08,20.08,0,0.0,3.0,17.0,1.0,1.0,38.0,38.0
batesde01,195.0,74.0,29.92,0.08,30.0,0,0.0,1.0,116.0,1.0,8.0,60.0,60.0
batesja01,170.0,71.0,24.25,3.42,27.67,0,0.239,1.417,24.583,12.0,38.25,56.42,56.42
batesjo02,168.0,67.0,22.25,8.5,30.75,0,0.278,8.833,173.167,12.0,13.5,326.08,326.08
batesra01,165.0,72.0,23.25,4.42,27.67,0,0.233,11.0,58.0,3.0,93.333,171.67,171.67
bathebi01,200.0,74.0,25.5,4.5,30.0,0,0.213,0.667,78.0,3.0,4.0,61.0,61.0
batiske01,178.0,74.0,22.67,0.0,22.67,0,0.0,0.0,7.0,1.0,0.0,8.0,8.0
batiski01,175.0,72.0,23.5,5.0,28.5,0,0.234,5.875,29.75,8.0,46.5,82.25,82.25
batisra01,195.0,73.0,27.58,1.83,29.42,0,0.0,0.0,26.0,1.0,1.0,25.0,25.0
batisto01,180.0,72.0,22.5,11.25,33.75,0,0.251,6.19,57.095,21.0,122.762,217.52,217.52
battala01,166.0,71.0,19.33,0.0,19.33,0,0.0,1.0,0.0,1.0,2.0,4.0,4.0
batteea01,205.0,73.0,20.67,12.0,32.67,5,0.27,5.308,475.077,13.0,38.538,275.85,275.85
battlal01,170.0,72.0,26.42,1.33,27.75,0,0.23,1.0,71.5,2.0,1.0,124.0,124.0
battlho01,210.0,72.0,23.5,4.08,27.58,0,0.0,0.0,1.0,3.0,3.333,10.67,10.67
battlji01,170.0,73.0,26.5,0.08,26.58,0,0.0,0.0,2.5,2.0,1.0,4.0,4.0
battsma01,200.0,71.0,25.92,8.67,34.58,0,0.269,3.455,178.364,11.0,20.091,145.73,145.73
bauerha01,192.0,72.0,26.17,12.83,39.0,0,0.277,3.067,158.933,15.0,7.133,343.0,343.0
bauerja01,195.0,73.0,22.67,1.25,23.92,0,0.214,2.0,211.75,4.0,10.25,173.75,173.75
baughju01,175.0,71.0,23.75,2.33,26.08,0,0.252,2.25,29.5,4.0,43.0,54.5,54.5
baumapa01,160.0,69.0,25.67,6.08,31.75,0,0.278,2.938,28.125,16.0,29.625,55.81,55.81
baumeji01,185.0,74.0,18.67,11.58,30.25,0,0.0,0.5,10.5,2.0,13.0,17.0,17.0
baumgjo01,190.0,73.0,21.92,0.0,21.92,0,0.0,2.0,10.0,1.0,11.0,27.0,27.0
baumhfr01,175.0,70.0,28.5,10.08,38.58,0,0.291,3.8,178.5,10.0,6.2,347.5,347.5
bautida01,170.0,71.0,21.33,11.0,32.33,0,0.272,1.571,93.643,14.0,2.143,179.79,179.79
bautijo02,205.0,72.0,23.5,14.42,37.92,5,0.247,1.889,57.267,45.0,20.511,134.47,134.47
bautira01,194.0,74.0,24.08,1.08,25.17,0,0.0,0.0,7.5,2.0,0.0,12.5,12.5
baxesji01,190.0,73.0,30.75,0.42,31.17,0,0.246,5.667,44.667,3.0,59.0,93.33,93.33
baxesmi01,175.0,70.0,25.33,2.42,27.75,0,0.217,5.0,48.0,4.0,67.5,84.25,84.25
baxtemi01,205.0,72.0,25.75,4.83,30.58,0,0.232,0.429,30.286,7.0,0.857,58.57,58.57
baxtemo01,200.0,74.0,30.75,0.0,30.75,0,0.0,5.0,54.0,1.0,4.0,21.0,21.0
bayha01,138.0,68.0,23.5,6.75,30.25,0,0.273,6.0,173.875,8.0,9.0,330.0,330.0
bayja01,210.0,74.0,24.67,10.17,34.83,2,0.266,2.077,177.154,13.0,5.231,346.54,346.54
bayledi01,178.0,69.0,25.0,0.08,25.08,0,0.0,2.0,29.0,1.0,6.0,71.0,71.0
baylodo01,190.0,73.0,21.25,18.08,39.33,9,0.26,2.231,104.462,26.0,4.231,315.23,315.23
beallbo01,180.0,71.0,27.08,5.33,32.42,0,0.234,1.25,87.0,4.0,7.25,57.75,57.75
bealljo01,180.0,72.0,31.08,5.25,36.33,0,0.253,0.75,23.75,4.0,2.25,42.5,42.5
bealsto01,144.0,65.0,20.92,9.17,30.08,0,0.243,5.929,20.786,14.0,13.0,38.5,38.5
beamoch02,183.0,73.0,24.75,3.0,27.75,0,0.0,0.0,10.25,4.0,1.5,12.75,12.75
beamotr01,195.0,75.0,22.5,2.08,24.58,0,0.253,1.0,16.0,3.0,1.0,52.67,52.67
beanbi01,185.0,72.0,22.92,8.25,31.17,0,0.235,0.364,31.273,11.0,1.455,41.82,41.82
beanebi01,195.0,76.0,22.5,5.08,27.58,0,0.219,0.111,21.333,9.0,0.333,33.44,33.44
beanjo01,138.0,68.0,28.08,0.17,28.25,0,0.22,32.0,78.0,1.0,156.0,182.0,182.0
beardol01,180.0,71.0,26.92,2.17,29.08,0,0.27,38.8,92.0,5.0,230.8,261.4,261.4
beardte01,165.0,68.0,27.67,9.67,37.33,0,0.198,0.571,40.714,7.0,1.714,67.71,67.71
beaslle01,172.0,70.0,28.75,0.42,29.17,0,0.0,1.0,5.0,2.0,0.0,16.0,16.0
beatyma01,215.0,72.0,26.0,1.42,27.42,0,0.265,1.0,82.333,3.0,9.0,83.0,83.0
beaucji01,190.0,74.0,24.08,10.0,34.08,0,0.235,1.0,44.412,17.0,2.706,38.35,38.35
beaumgi01,190.0,68.0,22.75,11.5,34.25,0,0.311,10.846,220.0,13.0,12.923,435.38,435.38
beckcl01,176.0,70.0,26.33,5.33,31.67,0,0.232,5.286,52.429,14.0,85.714,108.93,108.93
beckebe01,170.0,69.0,21.75,7.5,29.25,0,0.276,5.75,111.583,12.0,8.75,230.33,230.33
beckegl01,190.0,73.0,24.5,10.0,34.5,4,0.283,12.786,193.714,14.0,265.643,372.0,372.0
beckehe01,174.0,69.0,24.83,1.42,26.25,0,0.182,1.667,80.667,3.0,15.333,45.67,45.67
beckehe02,200.0,74.0,27.67,4.08,31.75,0,0.264,1.667,243.333,3.0,17.667,118.67,118.67
beckejo01,180.0,73.0,27.92,1.33,29.25,0,0.0,1.5,34.5,2.0,5.5,41.5,41.5
beckema01,155.0,68.0,25.75,0.08,25.83,0,0.0,3.0,29.0,1.0,4.0,52.0,52.0
becker01,168.0,70.0,21.17,3.0,24.17,0,0.291,10.5,101.125,8.0,68.75,114.0,114.0
beckeri01,180.0,70.0,21.58,7.08,28.67,0,0.256,2.455,134.909,11.0,4.909,202.45,202.45
beckfr02,180.0,73.0,22.42,6.5,28.92,0,0.252,8.444,417.667,9.0,17.889,236.67,236.67
