playerID,birthYear,weight,height,startingAge,timePlayed,endingAge,awards,battingAverage,totalAtBats,totalHits,Value Counts
ketchfr01,1875.0,157.0,68.0,24.17,1.67,25.83,0,0.277,83.0,23.0,16
khalisa01,1963.0,170.0,71.0,21.5,2.08,23.58,0,0.219,488.0,107.0,16
kibbiho01,1903.0,150.0,70.0,21.92,0.0,21.92,0,0.268,41.0,11.0,11
kieboca01,1997.0,210.0,74.0,21.58,1.42,23.0,0,0.128,39.0,5.0,16
kiebosp01,1991.0,210.0,72.0,25.58,1.92,27.5,0,0.232,125.0,29.0,16
kiefest01,1960.0,175.0,73.0,23.92,4.92,28.83,0,0.197,223.0,44.0,16
kieltbo01,1976.0,225.0,73.0,24.67,6.42,31.08,0,0.254,1792.0,456.0,16
kienzbi01,1860.0,166.0,68.0,22.5,1.92,24.42,0,0.262,332.0,87.0,16
kiermke01,1990.0,210.0,73.0,23.42,7.0,30.42,2,0.249,2361.0,589.0,16
kiescro01,1987.0,225.0,75.0,26.5,1.08,27.58,0,0.2,125.0,25.0,16
kildupe01,1893.0,155.0,67.0,24.0,4.42,28.42,0,0.27,1384.0,374.0,11
killebi01,1887.0,170.0,70.0,21.92,12.08,34.0,4,0.238,3150.0,751.0,16
killeha01,1936.0,195.0,72.0,18.0,21.25,39.25,8,0.256,8147.0,2086.0,16
killere01,1885.0,175.0,69.0,22.42,8.83,31.25,0,0.249,1533.0,381.0,16
kimbage01,1850.0,160.0,70.0,20.75,0.33,21.08,0,0.191,131.0,25.0,16
kimbldi01,1915.0,160.0,69.0,30.08,0.08,30.17,0,0.245,49.0,12.0,11
kimhy01,1988.0,210.0,74.0,28.25,1.42,29.67,0,0.273,517.0,141.0,16
kimmbr01,1951.0,175.0,71.0,24.92,4.33,29.25,0,0.237,439.0,104.0,16
kimmiwa01,1897.0,174.0,71.0,22.33,6.75,29.08,0,0.262,344.0,90.0,11
kindaje01,1935.0,175.0,74.0,21.17,9.25,30.42,0,0.213,2057.0,439.0,16
kineris01,1995.0,190.0,71.0,23.08,2.42,25.5,0,0.253,558.0,141.0,16
kinerra01,1922.0,195.0,74.0,23.5,9.42,32.92,10,0.279,5205.0,1451.0,16
kingch01,1930.0,190.0,74.0,23.75,4.75,28.5,0,0.247,73.0,18.0,16
kingdwe01,1900.0,148.0,68.0,31.92,0.17,32.08,0,0.324,34.0,11.0,11
kingemi01,1961.0,180.0,72.0,25.33,10.17,35.5,0,0.268,2034.0,546.0,16
kingha01,1944.0,200.0,73.0,23.58,7.08,30.67,0,0.214,683.0,146.0,16
kingje01,1964.0,175.0,73.0,24.5,9.92,34.42,0,0.256,4262.0,1091.0,16
kingji01,1932.0,185.0,72.0,22.67,12.42,35.08,0,0.24,2918.0,699.0,16
kingle01,1894.0,150.0,70.0,22.25,2.83,25.08,0,0.188,144.0,27.0,11
kingle02,1892.0,160.0,68.0,23.75,6.08,29.83,0,0.247,1189.0,294.0,11
kingly01,1907.0,165.0,69.0,27.83,4.08,31.92,0,0.208,207.0,43.0,11
kingma01,1849.0,176.0,69.0,21.42,1.08,22.5,0,0.208,101.0,21.0,16
kingsge01,1976.0,190.0,75.0,20.08,6.75,26.83,0,0.254,527.0,134.0,16
kinkami01,1973.0,210.0,73.0,25.33,5.0,30.33,0,0.259,425.0,110.0,16
kinsebo01,1899.0,165.0,69.0,20.67,1.08,21.75,0,0.25,12.0,3.0,11
kinslto01,1866.0,160.0,70.0,20.42,12.25,32.67,0,0.267,1408.0,376.0,16
kinziwa01,1857.0,161.0,70.0,25.33,2.17,27.5,0,0.132,144.0,19.0,16
kipnija01,1987.0,200.0,71.0,24.25,9.17,33.42,0,0.261,4290.0,1120.0,16
kirbyji01,1923.0,175.0,71.0,26.0,0.0,26.0,0,0.5,2.0,1.0,11
kirbywa01,1964.0,185.0,71.0,27.67,6.83,34.5,0,0.252,1198.0,302.0,16
kirkeja01,1888.0,195.0,72.0,22.25,8.0,30.25,0,0.301,1148.0,346.0,16
kirklwi01,1934.0,206.0,73.0,24.17,8.42,32.58,0,0.24,3494.0,837.0,16
kirkped01,1944.0,195.0,71.0,17.92,15.08,33.0,0,0.239,3453.0,824.0,16
kirkpen01,1884.0,175.0,70.0,27.67,3.08,30.75,0,0.237,528.0,125.0,11
kirrejo01,1931.0,195.0,74.0,19.0,3.92,22.92,0,0.296,27.0,8.0,16
kisher01,1918.0,170.0,69.0,27.42,0.17,27.58,0,0.245,110.0,27.0,11
kittlro01,1958.0,200.0,76.0,24.67,8.92,33.58,1,0.239,2708.0,648.0,16
kivlepa01,1989.0,215.0,74.0,26.67,2.08,28.75,0,0.213,207.0,44.0,16
klassda01,1975.0,175.0,72.0,22.83,5.17,28.0,0,0.226,261.0,59.0,16
klausbi01,1928.0,160.0,69.0,23.33,11.08,34.42,0,0.25,2507.0,626.0,16
klausbo01,1937.0,170.0,70.0,26.33,1.5,27.83,0,0.208,590.0,123.0,16
kleinch01,1904.0,185.0,72.0,23.75,15.92,39.67,11,0.32,6486.0,2076.0,11
kleinlo01,1918.0,167.0,71.0,24.5,8.42,32.92,0,0.26,1035.0,269.0,11
kleinre01,1877.0,165.0,70.0,26.83,7.33,34.17,0,0.213,1665.0,354.0,16
kleskry01,1971.0,220.0,75.0,21.25,15.0,36.25,0,0.279,5597.0,1564.0,16
kleveja01,1949.0,190.0,74.0,26.5,0.0,26.5,0,0.2,5.0,1.0,16
klimclo01,1939.0,180.0,71.0,18.92,11.92,30.83,0,0.236,656.0,155.0,16
klingjo01,1875.0,160.0,69.0,24.83,13.0,37.83,4,0.272,4246.0,1154.0,16
klingjo02,1902.0,190.0,72.0,25.08,2.67,27.75,0,0.385,13.0,5.0,11
klingru01,1870.0,178.0,70.0,32.5,0.0,32.5,0,0.2,10.0,2.0,16
klozana01,1903.0,180.0,71.0,27.92,0.83,28.75,0,0.15,20.0,3.0,11
klugmjo01,1895.0,175.0,71.0,26.5,3.83,30.33,0,0.254,185.0,47.0,11
klumpel01,1906.0,184.0,72.0,27.67,3.08,30.75,0,0.115,26.0,3.0,11
klusmbi01,1865.0,185.0,70.0,23.25,1.92,25.17,0,0.209,172.0,36.0,16
kluszte01,1924.0,225.0,74.0,22.58,14.5,37.08,3,0.298,5929.0,1766.0,16
kluttcl01,1917.0,193.0,72.0,24.33,10.42,34.75,0,0.268,1903.0,510.0,11
kluttmi01,1954.0,170.0,71.0,21.83,7.0,28.83,0,0.242,533.0,129.0,16
kmakjo01,1963.0,200.0,72.0,29.92,2.33,32.25,0,0.227,163.0,37.0,16
knabeot01,1884.0,175.0,68.0,21.33,10.92,32.25,0,0.247,4469.0,1103.0,16
knappan01,1991.0,189.0,73.0,25.42,3.42,28.83,0,0.223,494.0,110.0,16
knaupco01,1889.0,165.0,69.0,21.0,0.67,21.67,0,0.184,98.0,18.0,16
kniceal01,1955.0,190.0,72.0,24.25,7.17,31.42,0,0.219,507.0,111.0,16
knickau01,1918.0,185.0,71.0,28.5,0.42,28.92,0,0.25,48.0,12.0,11
knickbi01,1911.0,170.0,71.0,21.33,9.42,30.75,1,0.276,3418.0,943.0,11
knighjo02,1885.0,180.0,74.0,19.5,8.5,28.0,0,0.239,2664.0,636.0,16
knighra01,1952.0,185.0,73.0,21.75,14.08,35.83,3,0.271,4829.0,1311.0,16
knisepe01,1884.0,185.0,69.0,28.08,3.0,31.08,0,0.237,270.0,64.0,11
kniznan01,1995.0,225.0,73.0,24.33,1.25,25.58,0,0.226,53.0,12.0,16
knoblch01,1968.0,175.0,69.0,22.75,11.42,34.17,6,0.289,6366.0,1839.0,16
knodemi01,1895.0,160.0,70.0,24.58,0.25,24.83,0,0.231,65.0,15.0,11
knodera01,1901.0,160.0,70.0,22.42,3.25,25.67,0,0.266,207.0,55.0,11
knoedju01,1980.0,210.0,74.0,24.25,1.92,26.17,0,0.118,17.0,2.0,16
knollpu01,1881.0,170.0,67.0,23.5,0.5,24.0,0,0.213,244.0,52.0,16
knoopbo01,1938.0,170.0,73.0,25.5,8.42,33.92,3,0.236,3622.0,856.0,16
knorrra01,1968.0,205.0,74.0,22.83,10.0,32.83,0,0.227,675.0,153.0,16
knothfr01,1903.0,180.0,70.0,28.92,1.33,30.25,0,0.22,615.0,135.0,11
knothge01,1898.0,165.0,70.0,34.25,0.08,34.33,0,0.083,12.0,1.0,11
knottjo02,1978.0,220.0,75.0,25.75,3.17,28.92,0,0.214,28.0,6.0,16
knowdja01,1852.0,148.0,67.0,21.83,4.25,26.08,0,0.179,263.0,47.0,16
knowlji01,1856.0,160.0,69.0,27.67,8.42,36.08,0,0.241,1388.0,334.0,16
knoxcl01,1902.0,178.0,71.0,22.5,0.0,22.5,0,0.222,18.0,4.0,11
knoxjo01,1948.0,170.0,72.0,24.08,3.08,27.17,0,0.274,219.0,60.0,16
kobacni01,1935.0,187.0,72.0,18.0,2.0,20.0,0,0.174,23.0,4.0,16
koberje01,1988.0,190.0,74.0,24.92,1.33,26.25,0,0.167,30.0,5.0,16
kochba01,1923.0,140.0,68.0,21.33,0.25,21.58,0,0.219,96.0,21.0,11
kochebr01,1888.0,188.0,71.0,24.25,4.5,28.75,0,0.18,139.0,25.0,11
koegepe01,1947.0,230.0,78.0,23.17,2.08,25.25,0,0.181,83.0,15.0,16
koehlbe01,1877.0,175.0,70.0,28.25,1.5,29.75,0,0.233,722.0,168.0,16
koellbr01,1969.0,187.0,73.0,24.17,0.08,24.25,0,0.067,15.0,1.0,16
koenele01,1904.0,180.0,71.0,28.25,3.42,31.67,0,0.297,922.0,274.0,11
kokosdi01,1928.0,170.0,68.0,20.42,5.83,26.25,0,0.263,1558.0,410.0,16
kolbga01,1940.0,194.0,72.0,20.5,9.0,29.5,0,0.21,447.0,94.0,16
kollodo01,1918.0,200.0,75.0,22.08,12.58,34.67,0,0.271,3988.0,1081.0,11
kolseka01,1892.0,182.0,72.0,22.75,0.08,22.83,0,0.261,23.0,6.0,11
komater01,1987.0,175.0,70.0,24.5,0.08,24.58,0,0.216,51.0,11.0,16
kommefr01,1886.0,175.0,72.0,27.25,1.25,28.5,0,0.272,441.0,120.0,11
kommibr01,1961.0,202.0,74.0,22.33,8.17,30.5,0,0.218,986.0,215.0,16
konerpa01,1976.0,220.0,74.0,21.5,17.0,38.5,3,0.279,8393.0,2340.0,16
konnimi01,1889.0,180.0,69.0,20.75,0.58,21.33,0,0.4,5.0,2.0,16
konopbr01,1919.0,190.0,74.0,22.75,4.25,27.0,0,0.243,103.0,25.0,11
kooncgr01,1975.0,220.0,76.0,28.33,0.0,28.33,0,0.125,8.0,1.0,16
koonsha01,1862.0,174.0,68.0,21.67,0.25,21.92,0,0.231,78.0,18.0,16
kopacge01,1941.0,195.0,73.0,25.58,4.0,29.58,0,0.188,16.0,3.0,16
kopfla01,1890.0,160.0,69.0,22.83,9.75,32.58,0,0.249,3010.0,750.0,11
kopfwa01,1899.0,168.0,71.0,22.25,0.0,22.25,0,0.333,3.0,1.0,11
koppejo01,1930.0,165.0,70.0,27.83,7.08,34.92,0,0.236,1603.0,379.0,16
koppme01,1892.0,158.0,68.0,23.58,4.08,27.67,0,0.232,630.0,146.0,11
kopshge01,1896.0,176.0,71.0,27.08,0.0,27.08,0,0.2,5.0,1.0,11
korchst01,1932.0,205.0,73.0,22.08,5.0,27.08,0,0.159,145.0,23.0,16
koresar01,1886.0,167.0,69.0,29.0,0.25,29.25,0,0.234,201.0,47.0,11
koscoan01,1941.0,205.0,75.0,23.83,8.92,32.75,0,0.236,1963.0,464.0,16
koshajo01,1982.0,230.0,76.0,25.33,1.0,26.33,0,0.18,50.0,9.0,16
koshocl01,1925.0,165.0,64.0,26.83,1.0,27.83,0,0.261,322.0,84.0,11
koskico01,1973.0,215.0,75.0,25.25,7.83,33.08,0,0.275,3399.0,936.0,16
kosloke01,1966.0,165.0,68.0,25.75,4.08,29.83,0,0.244,205.0,50.0,16
kostefr01,1905.0,165.0,70.0,25.33,0.42,25.75,0,0.225,151.0,34.0,11
kostrfr01,1937.0,190.0,74.0,25.08,7.0,32.08,0,0.245,465.0,114.0,16
kotchca01,1983.0,220.0,75.0,21.25,9.08,30.33,0,0.262,3051.0,799.0,16
kotsama01,1975.0,220.0,72.0,21.58,16.17,37.75,0,0.276,6464.0,1784.0,16
kottage01,1983.0,200.0,72.0,25.33,6.0,31.33,0,0.216,718.0,155.0,16
kouzmke01,1981.0,210.0,73.0,25.17,7.58,32.75,0,0.257,2525.0,650.0,16
kowitbr01,1969.0,182.0,70.0,25.83,0.0,25.83,0,0.167,24.0,4.0,16
koyer01,1909.0,200.0,72.0,28.58,4.42,33.0,0,0.279,1844.0,515.0,11
kozaral01,1921.0,173.0,69.0,26.75,2.25,29.0,0,0.254,992.0,252.0,11
kozmape01,1988.0,190.0,72.0,23.08,7.33,30.42,0,0.215,735.0,158.0,16
krachjo01,1913.0,185.0,71.0,25.83,0.0,25.83,0,0.2,5.0,1.0,11
kraftcl01,1887.0,190.0,72.0,26.92,0.0,26.92,0,0.333,3.0,1.0,11
krameke01,1993.0,195.0,72.0,24.92,1.0,25.92,0,0.152,79.0,12.0,16
kraneed01,1944.0,205.0,75.0,17.83,17.0,34.83,0,0.261,5436.0,1418.0,16
krausch01,1873.0,160.0,68.0,27.75,0.0,27.75,0,0.25,4.0,1.0,16
krausma01,1987.0,245.0,74.0,25.67,2.08,27.75,0,0.188,398.0,75.0,16
kravida01,1930.0,195.0,71.0,25.33,4.42,29.75,0,0.238,546.0,130.0,16
kreevmi01,1908.0,168.0,67.0,23.25,14.0,37.25,0,0.283,4676.0,1321.0,11
krehmch01,1863.0,179.0,71.0,21.0,1.25,22.25,0,0.228,101.0,23.0,16
kreitmi01,1922.0,190.0,75.0,20.92,0.92,21.83,0,0.172,93.0,16.0,11
kreitra01,1885.0,175.0,69.0,25.75,0.17,25.92,0,0.235,17.0,4.0,11
kremeji01,1965.0,205.0,75.0,24.67,0.33,25.0,0,0.11,73.0,8.0,16
krencwa01,1954.0,180.0,73.0,24.75,7.25,32.0,0,0.266,1063.0,283.0,16
kressch01,1921.0,190.0,72.0,25.33,7.25,32.58,0,0.253,458.0,116.0,16
kreutch01,1964.0,190.0,74.0,24.08,14.58,38.67,0,0.237,2501.0,593.0,16
krichpa01,1882.0,150.0,67.0,28.42,1.33,29.75,0,0.222,243.0,54.0,11
kriegbi01,1859.0,180.0,68.0,25.25,3.17,28.42,0,0.239,532.0,127.0,16
kroegjo01,1982.0,230.0,75.0,22.08,0.08,22.17,0,0.167,54.0,9.0,16
kronejo01,1908.0,185.0,72.0,26.83,3.0,29.83,0,0.262,702.0,184.0,11
krsnimi01,1931.0,190.0,73.0,28.58,2.08,30.67,0,0.19,21.0,4.0,16
krsniro01,1927.0,174.0,73.0,22.08,4.0,26.08,0,0.215,275.0,59.0,11
krueger01,1890.0,185.0,70.0,22.67,12.17,34.83,0,0.268,820.0,220.0,11
kruegot01,1876.0,165.0,67.0,23.0,6.0,29.0,0,0.251,1704.0,427.0,16
krugch01,1939.0,200.0,76.0,25.42,4.0,29.42,0,0.192,214.0,41.0,16
krugear01,1881.0,185.0,72.0,26.08,8.42,34.5,0,0.232,1221.0,283.0,16
krugge01,1955.0,225.0,76.0,26.17,0.08,26.25,0,0.4,5.0,2.0,11
krugma01,1888.0,165.0,69.0,23.67,10.33,34.0,0,0.278,489.0,136.0,11
krukjo01,1961.0,170.0,70.0,25.17,9.25,34.42,0,0.3,3897.0,1170.0,16
kryhodi01,1925.0,182.0,74.0,24.08,6.17,30.25,0,0.265,1794.0,475.0,16
krynzda01,1981.0,180.0,73.0,22.83,0.75,23.58,0,0.22,41.0,9.0,16
kubekto01,1935.0,190.0,75.0,21.5,8.5,30.0,2,0.266,4167.0,1109.0,16
kubelja01,1982.0,220.0,72.0,22.25,9.83,32.08,0,0.262,3480.0,913.0,16
kubiate01,1942.0,175.0,72.0,24.92,9.42,34.33,0,0.231,2447.0,565.0,16
kubisja01,1936.0,170.0,71.0,24.33,1.42,25.75,0,0.188,101.0,19.0,16
kubitky01,1990.0,210.0,75.0,24.92,0.33,25.25,0,0.194,36.0,7.0,16
kubskgi01,1954.0,185.0,75.0,25.92,0.08,26.0,0,0.254,63.0,16.0,16
kuczest01,1924.0,160.0,72.0,24.75,0.0,24.75,0,1.0,1.0,1.0,11
kuehnbi01,1858.0,185.0,68.0,24.58,9.33,33.92,0,0.232,4282.0,993.0,16
kuennha01,1930.0,187.0,74.0,21.75,14.08,35.83,2,0.303,6913.0,2092.0,16
kuheljo01,1906.0,180.0,72.0,24.08,16.83,40.92,0,0.277,7981.0,2212.0,11
kuhnke01,1937.0,175.0,70.0,18.33,2.17,20.5,0,0.21,81.0,17.0,16
kuhnsch01,1876.0,160.0,69.0,20.67,2.33,23.0,0,0.278,18.0,5.0,16
kuhnwa01,1887.0,162.0,67.0,25.17,2.42,27.58,0,0.205,268.0,55.0,11
kuipedu01,1950.0,175.0,72.0,24.25,10.75,35.0,0,0.271,3379.0,917.0,16
kuntzru01,1955.0,190.0,75.0,24.58,5.58,30.17,0,0.239,436.0,104.0,16
kurowwh01,1918.0,193.0,71.0,23.42,8.08,31.5,5,0.286,3229.0,925.0,11
kusnyar01,1945.0,197.0,74.0,24.75,8.08,32.83,0,0.176,313.0,55.0,16
kutchra01,1960.0,170.0,71.0,26.17,4.25,30.42,0,0.228,448.0,102.0,16
kutinjo01,1885.0,205.0,74.0,26.67,1.0,27.67,0,0.222,306.0,68.0,11
kvasnal01,1921.0,170.0,73.0,21.25,0.08,21.33,0,0.182,11.0,2.0,11
kylean01,1889.0,160.0,68.0,22.92,0.08,23.0,0,0.333,21.0,7.0,11
laabsch01,1912.0,175.0,68.0,25.08,10.08,35.17,0,0.262,3102.0,813.0,11
laboyco01,1940.0,165.0,70.0,28.75,4.08,32.83,0,0.233,1247.0,291.0,16
lachaca01,1870.0,183.0,73.0,23.5,11.67,35.17,0,0.28,4928.0,1380.0,16
lachere01,1945.0,198.0,72.0,20.0,3.08,23.08,0,0.21,281.0,59.0,16
lacocpe01,1952.0,200.0,74.0,20.67,8.08,28.75,0,0.257,1729.0,444.0,16
lacygu01,1897.0,170.0,71.0,28.92,0.25,29.17,0,0.167,24.0,4.0,11
lacyle01,1948.0,175.0,73.0,24.17,15.33,39.5,0,0.286,4549.0,1303.0,16
laddhi01,1870.0,180.0,76.0,28.42,0.0,28.42,0,0.25,4.0,1.0,16
lafatjo01,1921.0,163.0,72.0,25.67,2.42,28.08,0,0.23,235.0,54.0,11
laforpe01,1978.0,210.0,74.0,25.67,4.0,29.67,0,0.196,148.0,29.0,16
laforty01,1917.0,165.0,69.0,28.33,0.08,28.42,0,0.25,204.0,51.0,11
lafraro01,1956.0,215.0,74.0,25.75,0.42,26.17,0,0.4,10.0,4.0,16
lagami01,1960.0,210.0,74.0,22.25,8.08,30.33,0,0.199,423.0,84.0,16
lagarju01,1989.0,219.0,74.0,24.08,7.33,31.42,1,0.254,1960.0,498.0,16
lahaibr01,1982.0,245.0,77.0,25.67,4.25,29.92,0,0.26,535.0,139.0,16
lahoujo01,1947.0,198.0,73.0,21.0,10.08,31.08,0,0.223,1925.0,429.0,16
lairdbr01,1987.0,215.0,73.0,23.83,2.17,26.0,0,0.197,127.0,25.0,16
lairdge01,1979.0,230.0,73.0,23.42,12.0,35.42,0,0.244,2450.0,597.0,16
lajesdi01,1926.0,175.0,71.0,20.67,0.0,20.67,0,0.2,10.0,2.0,11
lajoina01,1874.0,195.0,73.0,21.92,20.0,41.92,5,0.338,9590.0,3243.0,16
lakefr01,1866.0,170.0,70.0,24.58,19.0,43.58,0,0.234,124.0,29.0,16
lakeju01,1990.0,230.0,74.0,23.33,3.08,26.42,0,0.235,659.0,155.0,16
lakest01,1957.0,180.0,73.0,26.08,10.42,36.5,0,0.237,1125.0,267.0,16
lallibl01,1983.0,210.0,73.0,29.0,4.33,33.33,0,0.135,52.0,7.0,16
lallyda01,1867.0,210.0,71.0,24.0,6.08,30.08,0,0.267,502.0,134.0,16
lamanra01,1919.0,185.0,72.0,21.83,7.08,28.92,0,0.252,1408.0,355.0,11
lamarbi01,1897.0,185.0,73.0,20.5,9.92,30.42,0,0.31,2040.0,633.0,11
lambda01,1975.0,165.0,74.0,23.83,3.42,27.25,0,0.216,139.0,30.0,16
lambja01,1990.0,215.0,75.0,23.83,6.08,29.92,0,0.242,1929.0,466.0,16
lambly01,1895.0,150.0,67.0,25.5,1.0,26.5,0,0.272,158.0,43.0,11
lambmi01,1975.0,205.0,73.0,24.67,10.25,34.92,0,0.276,2706.0,746.0,16
lamboan01,1988.0,220.0,75.0,25.0,2.67,27.67,0,0.191,94.0,18.0,16
lamerpe01,1873.0,170.0,70.0,28.75,4.92,33.67,0,0.222,9.0,2.0,16
lamonge01,1946.0,195.0,73.0,23.75,4.67,28.42,0,0.233,159.0,37.0,16
lamotbo01,1898.0,160.0,71.0,22.58,5.83,28.42,0,0.254,690.0,175.0,11
lampake01,1945.0,197.0,74.0,23.75,1.08,24.83,0,0.238,84.0,20.0,16
lampkto01,1964.0,180.0,71.0,24.5,14.0,38.5,0,0.235,1792.0,422.0,16
lanceri01,1956.0,195.0,75.0,26.08,8.0,34.08,0,0.193,57.0,11.0,16
landeke01,1928.0,200.0,75.0,24.17,0.0,24.17,0,0.2,5.0,1.0,11
landera01,1953.0,165.0,70.0,24.25,7.08,31.33,0,0.238,1225.0,291.0,16
landgr01,1884.0,190.0,72.0,24.0,7.0,31.0,0,0.243,910.0,221.0,16
landiji01,1934.0,180.0,73.0,23.08,10.33,33.42,5,0.247,4288.0,1061.0,16
landrce01,1963.0,165.0,69.0,27.67,2.33,30.0,0,0.238,105.0,25.0,16
landrdo01,1936.0,180.0,72.0,21.58,8.83,30.42,0,0.237,1149.0,272.0,16
landrho01,1930.0,170.0,70.0,20.33,13.08,33.42,0,0.233,1928.0,450.0,16
landrke01,1954.0,165.0,70.0,22.75,10.08,32.83,0,0.268,4101.0,1099.0,16
landrti01,1954.0,175.0,71.0,25.75,7.83,33.58,0,0.249,995.0,248.0,16
lanedi01,1927.0,178.0,71.0,22.0,0.08,22.08,0,0.119,42.0,5.0,11
lanehu01,1900.0,165.0,71.0,23.83,0.17,24.0,0,0.067,15.0,1.0,11
lanema01,1950.0,180.0,71.0,21.67,5.08,26.75,0,0.214,173.0,37.0,16
langdo01,1915.0,175.0,72.0,23.33,10.25,33.58,0,0.268,373.0,100.0,11
langebi01,1871.0,190.0,73.0,21.83,6.5,28.33,0,0.33,3202.0,1056.0,16
langery01,1980.0,220.0,75.0,22.17,11.42,33.58,0,0.227,1244.0,283.0,16
langfsa01,1900.0,180.0,72.0,25.92,2.42,28.33,0,0.275,494.0,136.0,11
lanieha01,1942.0,180.0,74.0,21.92,9.25,31.17,0,0.228,3703.0,843.0,16
lankfra01,1967.0,180.0,71.0,23.17,14.17,37.33,0,0.272,5747.0,1561.0,16
lansfca01,1957.0,195.0,74.0,21.17,14.5,35.67,3,0.29,7158.0,2074.0,16
lansfjo01,1961.0,225.0,77.0,21.5,1.25,22.75,0,0.2,30.0,6.0,16
lansimi01,1968.0,175.0,72.0,25.0,8.42,33.42,0,0.271,4150.0,1124.0,16
lapanpe01,1891.0,165.0,67.0,31.25,0.67,31.92,0,0.324,34.0,11.0,11
lapoira01,1922.0,185.0,71.0,25.25,1.42,26.67,0,0.266,433.0,115.0,11
laporfr01,1880.0,175.0,68.0,25.58,10.08,35.67,0,0.281,4212.0,1185.0,16
laporma01,1985.0,215.0,74.0,24.33,3.42,27.75,0,0.238,967.0,230.0,16
lappja01,1884.0,160.0,68.0,24.0,8.08,32.08,0,0.263,1581.0,416.0,16
larisje01,1982.0,200.0,74.0,25.58,2.42,28.0,0,0.224,245.0,55.0,16
larkeno01,1930.0,185.0,72.0,27.33,5.42,32.75,0,0.275,1953.0,538.0,16
larki01,1860.0,185.0,71.0,24.25,0.17,24.42,0,0.243,70.0,17.0,16
larkiba01,1964.0,185.0,72.0,22.33,18.17,40.5,24,0.295,7937.0,2340.0,16
larkige01,1962.0,195.0,75.0,24.58,6.25,30.83,0,0.266,2321.0,618.0,16
larkihe01,1860.0,175.0,70.0,24.33,9.25,33.58,0,0.303,4718.0,1429.0,16
larkist02,1973.0,190.0,72.0,25.17,0.0,25.17,0,0.333,3.0,1.0,16
larmobo01,1896.0,185.0,70.0,21.42,0.08,21.5,0,0.286,7.0,2.0,11
larocan01,1983.0,205.0,72.0,23.67,6.08,29.75,0,0.226,1180.0,267.0,16
larocgr01,1972.0,185.0,71.0,27.83,3.0,30.83,0,0.261,88.0,23.0,16
laroqsa01,1863.0,190.0,71.0,25.42,2.83,28.25,0,0.251,478.0,120.0,16
larosha01,1888.0,170.0,71.0,26.42,0.08,26.5,0,0.229,48.0,11.0,11
larsobr01,1976.0,210.0,72.0,25.0,3.17,28.17,0,0.179,291.0,52.0,16
larueja01,1974.0,200.0,71.0,25.25,11.17,36.42,0,0.231,2719.0,628.0,16
larusto01,1944.0,175.0,72.0,18.58,9.92,28.5,0,0.219,160.0,35.0,16
laryly01,1906.0,165.0,72.0,23.33,11.25,34.58,0,0.269,4601.0,1239.0,11
lassedo01,1933.0,200.0,75.0,24.5,0.0,24.5,0,0.154,13.0,2.0,16
lathaar01,1860.0,150.0,68.0,20.33,29.17,49.5,0,0.269,6830.0,1836.0,16
lathach01,1973.0,195.0,72.0,23.92,6.0,29.92,0,0.202,213.0,43.0,16
lathaju01,1852.0,164.0,68.0,22.58,9.5,32.08,0,0.247,1431.0,353.0,16
lathech01,1888.0,180.0,72.0,21.58,1.42,23.0,0,0.228,127.0,29.0,16
latimta01,1875.0,160.0,72.0,22.92,3.92,26.83,0,0.221,86.0,19.0,16
lauch01,1933.0,190.0,72.0,23.42,11.0,34.42,0,0.255,1170.0,298.0,16
laudebi01,1874.0,160.0,70.0,24.33,5.25,29.58,0,0.26,1837.0,478.0,16
laudnti01,1958.0,212.0,75.0,23.17,8.08,31.25,0,0.225,2038.0,458.0,16
laurera01,1994.0,203.0,71.0,24.08,2.08,26.17,0,0.288,590.0,170.0,16
lautebi01,1879.0,140.0,66.0,25.25,0.92,26.17,0,0.208,269.0,56.0,16
lavagco01,1912.0,170.0,72.0,21.33,13.42,34.75,1,0.269,3509.0,945.0,11
lavalmi01,1960.0,180.0,70.0,24.08,11.0,35.08,2,0.269,2466.0,663.0,16
lavando01,1890.0,151.0,68.0,22.67,10.92,33.58,0,0.246,3885.0,954.0,11
lavarry01,1987.0,239.0,75.0,24.0,9.0,33.0,0,0.216,398.0,86.0,16
lavigar01,1885.0,162.0,70.0,29.25,0.5,29.75,0,0.156,90.0,14.0,11
lawinga01,1918.0,180.0,73.0,27.75,0.17,27.92,0,0.167,12.0,2.0,11
lawleto01,1956.0,170.0,71.0,25.58,8.0,33.58,0,0.207,531.0,110.0,16
lawlomi01,1854.0,180.0,72.0,26.17,4.17,30.33,0,0.111,9.0,1.0,16
lawrebi01,1906.0,194.0,76.0,26.08,0.25,26.33,0,0.217,46.0,10.0,11
lawrejo01,1977.0,190.0,74.0,25.17,0.25,25.42,0,0.18,150.0,27.0,16
lawribr01,1990.0,210.0,72.0,21.58,4.92,26.5,0,0.261,2217.0,578.0,16
lawru01,1956.0,165.0,73.0,21.92,8.08,30.0,0,0.271,2421.0,656.0,16
lawryot01,1893.0,133.0,68.0,22.58,1.25,23.83,0,0.191,178.0,34.0,11
lawtoma01,1965.0,160.0,73.0,24.0,0.17,24.17,0,0.214,14.0,3.0,16
lawtoma02,1971.0,180.0,70.0,23.83,10.67,34.5,0,0.267,4763.0,1273.0,16
laydege01,1894.0,160.0,70.0,21.33,0.17,21.5,0,0.286,7.0,2.0,11
